,e_train,e_val,e_test
57,0.15802152970506547,0.2750835093833913,0.20808271124654187
58,0.19073763840782054,0.3135306208446709,0.2617657544455024
59,0.14724733059013265,0.26817609750370575,0.20693157076919513
60,0.16156003664309565,0.283273012699767,0.20599031698068318
61,0.1415212291222171,0.26344390449343835,0.19418192159696962
62,0.14833852644913917,0.27131491232485083,0.197193778202443
63,0.14091972722159446,0.26607294918964935,0.19627617683172524
64,0.15411664010515377,0.2794569832967733,0.21968734939604662
65,0.15867752798561946,0.2722311560576086,0.2211452738277514
66,0.1372233094496703,0.254253569053527,0.19183968400029802
67,0.13835586320240087,0.2569280929238286,0.19621794711237342
68,0.14103763996200908,0.2645973509359758,0.19054898138559398
69,0.13118738813126635,0.244266048863569,0.18513213461074993
70,0.13750249760608615,0.24952876334227578,0.1803410347764664
71,0.12992606631531012,0.23423599175217816,0.18131942557860484
72,0.12681386025696093,0.23102012097494184,0.17529494922535055
73,0.16293364778552874,0.2751472863310037,0.2002246148542739
74,0.1382325100702628,0.2481391129607125,0.17921862324580654
75,0.15396977486156785,0.26689219894870214,0.19179226365439972
76,0.14927330540249514,0.25961306415459473,0.18812810186408002
77,0.12746531815848638,0.2305514684318079,0.17767316270151426
78,0.1307536806607882,0.233875796966412,0.18423821633968754
79,0.12786036601594133,0.2364976023717885,0.17335387556281545
80,0.13469001928260468,0.23672589708365382,0.1884795089430973
81,0.13366929684321804,0.23634274285525894,0.18734396586272917
82,0.1355261183491274,0.24680125843974657,0.17821575782062762
83,0.12601178993007503,0.2323950128254901,0.17201305804177378
84,0.12892359913002888,0.23043800718117985,0.1809314798930621
85,0.12385208309211113,0.23216854493690353,0.17020776482939157
86,0.12452807964541764,0.2297035136943048,0.17571348561410707
87,0.12793589655979237,0.23160711561518216,0.17918341487426945
88,0.1282668963602597,0.23845515789467178,0.17128271165108794
89,0.13128158269962445,0.2410964195621249,0.17412636024909853
90,0.13153085906023335,0.23996176159287327,0.17543479804381726
91,0.1429640669475862,0.2527244332104697,0.18248717213034557
92,0.1209886395900751,0.22554799985399893,0.16787637430899285
93,0.1365225990133493,0.2351223432125617,0.19042910614388797
94,0.1462695955724131,0.2499889321617193,0.17897578547342802
95,0.11775221726864507,0.21194755715219166,0.16205103837249638
96,0.13635681036632594,0.23690200153981358,0.17188342784123234
97,0.1116544043516047,0.20014477984004705,0.14988802472688975
98,0.11096887626132337,0.20150975845396604,0.14929356760186002
99,0.11074866828219004,0.19960546683825325,0.14935932382574033
100,0.1152421702460545,0.20399505616263128,0.1510402856776054
101,0.1163016279570806,0.19341541603758372,0.15757454340141663
102,0.1089917388078856,0.19204078335544572,0.1458398724525253
103,0.11947944016856693,0.2090155734577311,0.15145071334158336
104,0.10854155085875729,0.19507079696201157,0.14672132313362343
105,0.10797041039503191,0.18942769110981178,0.14016179806482484
106,0.10506933749544692,0.18262301596035108,0.14385589896909495
107,0.10180395808591715,0.17872674721981785,0.1358199958536999
108,0.1039502420086844,0.17695248729274302,0.13550909776573922
109,0.11120512549781134,0.19176058491837122,0.13855443376666612
110,0.08869193356949072,0.1454761621469924,0.11778089460155491
111,0.10950425780514142,0.17523573374498763,0.12956970742758275
112,0.09495698943458701,0.1549786160831605,0.11771479676637055
113,0.09282609499873759,0.15249053043602104,0.12578948344085408
114,0.07538046367887272,0.12674958689597096,0.10191025283354199
115,0.08326088955673655,0.13500679191896292,0.10127544918879473
116,0.12126650552389939,0.17202475364286726,0.13218208260383638
117,0.07478186282874826,0.12176409252723641,0.10023077244234087
118,0.07301492752615324,0.12255857429791585,0.09702301901132224
119,0.10459252620831039,0.15780527781135179,0.1384967077155641
120,0.08810392317091653,0.14502886473136958,0.10680047738674402
121,0.07332085591793538,0.12675363672958972,0.09637881100451952
122,0.07206908411475428,0.12934291460753997,0.0996169625745354
123,0.07205751842847906,0.1327858340694415,0.09847429962976219
124,0.14819667169863115,0.2031900727353042,0.19105669228448008
125,0.07747932892227899,0.13241360101695748,0.10910799214618641
126,0.08244156835318213,0.13511955154881913,0.10284713006803509
127,0.09283085341345912,0.1455222072175319,0.12692920609568814
128,0.09873017843478551,0.15060346169491404,0.11228382200211731
129,0.0787124787963816,0.13676433665537702,0.10830736430608742
130,0.07365702829530696,0.12731182010520078,0.10252932688292615
131,0.09532879446481565,0.1415013387757097,0.13035570156719836
132,0.0765829667845306,0.13503301206050383,0.09843213107111813
133,0.09565021468146102,0.1478509511941677,0.1122489103346319
134,0.10534160110911213,0.1510154075684685,0.13802261499464138
135,0.07058970023749433,0.1199916597476385,0.09210570107154946
136,0.0648485603691859,0.11962465329003555,0.08628731329301231
137,0.0606853955065133,0.11605547609620766,0.08385636025014857
138,0.11342062038854278,0.15900993793041018,0.14425171147635568
139,0.0647520506562032,0.11412795876980557,0.09120879228656924
140,0.08892659808333175,0.14624359238972595,0.10728550232531575
141,0.061538777545166005,0.11304363759613346,0.08493599782521469
142,0.061363430328883334,0.11899276367274739,0.08419943829140016
143,0.06347729889808801,0.1166032013699175,0.09328043202800415
144,0.07215893078285775,0.124140169541999,0.10300087111467432
145,0.07104936461169294,0.12189686457999638,0.10099199965184201
146,0.06866243120533758,0.12752304544389356,0.09044163074217522
147,0.05806719315448233,0.11153011600654247,0.08289622073201636
148,0.05842897090525234,0.11691956378214752,0.08425495192428875
149,0.057603615376126724,0.11380721116136293,0.08312376286099254
150,0.06123729699594431,0.11483252163264332,0.08921951042003028
151,0.0614640651551351,0.11135726783844124,0.08791206853312734
152,0.05850725931121646,0.11148762208067935,0.08305304285668007
153,0.05951871228031132,0.11854583533775113,0.08267476951429954
154,0.09373172838888567,0.1539102729152808,0.11241456147564516
155,0.07088339271633778,0.12320317724597757,0.09996806525585257
156,0.0758595351681845,0.13669083173737293,0.09711343600746056
157,0.05703962225800421,0.1146498858611894,0.08252797110688459
158,0.05718157787567126,0.1146155807705922,0.08474690379206203
159,0.06042279174374547,0.11517585289482195,0.08308892506089373
160,0.07732039534763549,0.12412778565714726,0.10691379174082552
161,0.06885020221571986,0.12716423710442887,0.09061478236548762
162,0.08630486511328213,0.14029502603134417,0.11558755114437085
163,0.055668059402512134,0.10824507312434395,0.08054730843474528
164,0.05883501453316959,0.11709425238831227,0.08372069075965424
165,0.0755227394155369,0.12378313594453591,0.10711962268260213
166,0.055324295340233115,0.11072396141968342,0.0829438944349567
167,0.07448760127590727,0.13064969195342,0.10480108772118604
168,0.05512470952693964,0.11723291312330066,0.08323045045343512
169,0.05560023409682386,0.11287166604098266,0.08094271304026648
170,0.06018120653157223,0.11398647708620095,0.08982483792030399
171,0.05427451833486849,0.11249683540384814,0.08338864223486796
172,0.08431518386077952,0.15245397007044523,0.10733586361938935
173,0.05490866048448269,0.10740076631363461,0.08297606134667401
174,0.05441248924179653,0.11000391232597401,0.08249957916810194
175,0.10303744871470853,0.15372499247832594,0.13571333015769935
176,0.07623667792733432,0.1248337081213851,0.10668585181418612
177,0.055149511220109096,0.11215841215180672,0.08187835053361227
178,0.11903009808147778,0.19435515289785696,0.1389334824506168
179,0.05336897852965214,0.11394857264233738,0.08203475441874043
180,0.05397369546224154,0.1113479406748712,0.07980449594513518
181,0.07075257329583079,0.12370482397167011,0.10072542710964268
182,0.0732610054615604,0.1199768428289703,0.10126920479399204
183,0.05499691797606413,0.11101492067387433,0.08138590674991153
184,0.06066630819361457,0.11479971416324514,0.0890101619756126
185,0.05670617804815953,0.11051400740652556,0.08064300188718543
186,0.06844059926922468,0.11709492490281645,0.09749871317254886
187,0.06210316117501701,0.11375468868892354,0.09149302213385342
188,0.056914449598941985,0.12185424833753475,0.08344589267242783
189,0.0728810899892059,0.13724274440208897,0.09803084428736504
190,0.05729678368738255,0.11059974542276388,0.08574761116982768
191,0.05422841943828144,0.12190612089806661,0.08112744495420326
192,0.06270036509941888,0.12732624926285557,0.08799867697951361
193,0.057011842661908244,0.11389963563087738,0.08673589536128558
194,0.0695645128821493,0.14029910895807662,0.09484233522089419
195,0.0528996293827045,0.10824610034058434,0.08215335068931091
196,0.05143719142386719,0.11261246177307914,0.0800483970864555
197,0.055767848168279406,0.10951276269335108,0.08462664110735844
198,0.08398782934624116,0.15202132085063483,0.1088364883377638
199,0.08708456086329017,0.15122884460435942,0.11023520957642359
200,0.08016037889090072,0.12422100000211175,0.11236148167222546
201,0.05057818587943125,0.10922129537709392,0.07975454033127719
202,0.05288181236217114,0.10866556187418754,0.08213886773616065
203,0.05613866216857502,0.11242085991699877,0.08663517287944236
204,0.1006472251752718,0.1731095390611598,0.12418404361865741
205,0.05677150576311085,0.11601016868184293,0.08664396469638211
206,0.05564622984893972,0.10937239188037977,0.08540867578900362
207,0.0515965720470542,0.10868373342277242,0.07757384517604478
208,0.0683347707641895,0.12109456971182415,0.0985828054018476
209,0.050782336434756735,0.11137448130004354,0.07806723341905089
210,0.05495603844176099,0.10570246184125828,0.08388026505991994
211,0.05217381971387419,0.11184186825533664,0.07782700786432284
212,0.04979464725492657,0.1049232714837304,0.07721669076138113
213,0.05007831628833723,0.10178667930492204,0.07838936815454159
214,0.05082703756686971,0.10671534455528706,0.07850879025658557
215,0.05181121127298646,0.1154276337358689,0.08069985779394605
216,0.0496280525083615,0.11096288980685501,0.07967197711842208
217,0.05175856186521239,0.11178688856336393,0.08115535770295321
218,0.05161543465227394,0.1088088211888179,0.08456678864411489
219,0.05454103396794423,0.11784501869065438,0.08471672516579454
220,0.09373059891668839,0.14534122715967476,0.1296035177071717
221,0.04947788910959255,0.10465301114294663,0.07903777381269789
222,0.04675525400981682,0.10726437589752548,0.07733282106423475
223,0.04962100412120361,0.1252547781035253,0.0824317837837404
224,0.04552433263983539,0.10971961485008273,0.07737495834201161
225,0.046409077695051044,0.11293946024932763,0.07939876730353802
226,0.06292248015481366,0.13962437972217012,0.09495565203705522
227,0.04903510148993243,0.11320467076489762,0.08048417934754402
228,0.04680885058538818,0.10451477463003914,0.07942638985356837
229,0.047495748519887554,0.10962603482667026,0.08104822691575944
230,0.06521667233573931,0.12275667603237071,0.10000239618666766
231,0.04669485049343008,0.11486546453158393,0.07925843700428374
232,0.05236011697983998,0.1094097457339304,0.08683496121302195
233,0.0454851881642689,0.10785175725007091,0.07898790779935866
234,0.04955808819000426,0.10766540228530033,0.08407237083367095
235,0.046154320267966883,0.11033977620285515,0.07892995577949767
236,0.04980127080666397,0.11701614434628428,0.08178128429460603
237,0.06693331440315647,0.14079530404587162,0.09782435597858531
238,0.044976300853884474,0.1117233255332374,0.07964837517518478
239,0.04508056758053854,0.11453171852057603,0.07947326864385587
240,0.047703403812133,0.10894703284746704,0.08314329775047088
241,0.046471562478824203,0.11874190312938217,0.08553811298750891
242,0.04695264081452054,0.11475929031663844,0.08230840180693162
243,0.044449896525646154,0.10968053629799991,0.07825169754096899
244,0.044935150754916504,0.11174717912740757,0.07749690071603825
245,0.04636168981847446,0.11676702585099473,0.07975900033960272
246,0.04484536847368706,0.10925333602518653,0.07620466483729293
247,0.045404578118361696,0.1023396292686597,0.07598479425447198
248,0.04537854075959476,0.10946728818928779,0.08065676912791812
249,0.06695761222006306,0.14004038538153304,0.09937069204162581
250,0.045539730111707984,0.10531438844144708,0.0780019186798672
251,0.04831589581464333,0.11643173264889177,0.08202638932008705
252,0.0455025876730852,0.10993467380018768,0.07992068369238615
253,0.04378826901010262,0.11184335839588405,0.07941155030083928
254,0.050168120761937246,0.11165232606214832,0.0848848514323237
255,0.044527484239209915,0.1085657144490157,0.07767995879509627
256,0.059958065485006394,0.1302115276973706,0.09261129145638483
257,0.05692641669644954,0.13053514503075297,0.09127437772557087
258,0.045131442384957185,0.11191998636735033,0.08066207722853695
259,0.056850887639096,0.13357427498613533,0.09193995611685003
260,0.04556310391382876,0.11092196010900748,0.07901366404308263
261,0.04326133013425169,0.11260766239845686,0.07929843518218858
262,0.08106228945976653,0.1333852892919439,0.11739398220298025
263,0.04527552597439091,0.11030666631120405,0.08114126237420943
264,0.05021038293760466,0.12606847691439818,0.08574636758596901
265,0.053578938748569914,0.1167736430298196,0.08978532802866908
266,0.05311310389048103,0.12570261520871828,0.08683386700678776
267,0.050667432580358274,0.10933625509616736,0.08572055404563955
268,0.04986705004456416,0.11860918757370977,0.0839009783289917
269,0.04307682495401866,0.1081311163866338,0.07796800077584147
270,0.055776871199806816,0.10339493339542181,0.08436489855272702
271,0.05444377938453662,0.11136462565982008,0.08538439134857119
272,0.044064506610949745,0.10843457642759358,0.07679339175705695
273,0.05301794251618423,0.1257053511004274,0.08651191471639899
274,0.048459296424278354,0.10700019488061407,0.0824991320253473
275,0.06838589349586688,0.1254870772796566,0.10487222113600758
276,0.04651714946304875,0.10847550516230516,0.08395595490535666
277,0.10057112909517768,0.1450598581187478,0.1348857817658021
278,0.0602499386389123,0.14058632166713564,0.0958886867664308
279,0.04214275190653651,0.10971117494513144,0.07896615971310612
280,0.04440859926695751,0.11552518906360967,0.08012067631857824
281,0.043794187543816615,0.11568065951344772,0.08133743093613652
282,0.07022253861615609,0.12228134069443447,0.10632864052768874
283,0.06619986493559205,0.14004883926262324,0.10027973338038743
284,0.06439795603948015,0.1473568016956306,0.1015986295183661
285,0.07261506144453173,0.157435309935742,0.11034728270903883
286,0.07019530294271066,0.12716323695598686,0.11175943203346347
287,0.05068930905886813,0.11014457054683657,0.08943010684783591
288,0.050912200526593676,0.1111675491637411,0.0902240439454274
289,0.0482964597472442,0.12372532156099077,0.08715474736749866
290,0.044447548266789656,0.10579790379114444,0.0810844486503959
291,0.07070575156907814,0.12179892882938642,0.1081088269612228
292,0.053498686001641475,0.13100305638027973,0.08966900592923956
293,0.06778202324684869,0.11557641304182986,0.10201391383449954
294,0.05686460929178017,0.11790601095309441,0.09561779998564575
295,0.054833105454109334,0.12986913895804034,0.09189121123293467
296,0.04480990565551764,0.11073828522112165,0.08466088814988541
297,0.05115224990528697,0.10969872894273024,0.09132206414066861
298,0.04116004863946663,0.11288889073382431,0.08001293311193027
299,0.07613452801611328,0.1654323190847754,0.1146176744730357
300,0.04008735757200926,0.11150313062504051,0.07868803352640855
301,0.0418851745581716,0.10501854831784739,0.07735746107970047
302,0.04719489480790262,0.12594327154143808,0.08430824384340138
303,0.04279490251896792,0.10698429334289675,0.0802773033549416
304,0.041605035258382043,0.11344732131166863,0.07936286629777344
305,0.05130104264714645,0.12445080707480621,0.0898813919021727
306,0.040864777531412155,0.11503209247394583,0.0818578631058085
307,0.049268567060488946,0.13185575529490745,0.08949437976176729
308,0.05241470899238397,0.1341816985820952,0.09148754555076519
309,0.054854717850399186,0.12958091388699125,0.09273362803807714
310,0.04464480402069878,0.1050180343138238,0.08328174109972825
311,0.0393599052698464,0.10609588224676164,0.07813204303041002
312,0.04353298296524589,0.10830167438735523,0.08345643223598527
313,0.03937120467475391,0.11624544651485769,0.08124608794314324
314,0.03955462167360911,0.10885870494549924,0.08161518645226443
315,0.0443144789412129,0.1069284030621763,0.08455762744055664
316,0.09199007373926267,0.17213097742779623,0.12947009946432564
317,0.05891427669373547,0.13342804530326474,0.09578852045313242
318,0.039195324725328363,0.11247679696337219,0.07878220236309652
319,0.052162209352650014,0.12850582609324937,0.09151958419607109
320,0.04739455385429226,0.11443965280828029,0.08856434286072043
321,0.04035785888577645,0.10818849725854295,0.08142261396256859
322,0.04908485068140611,0.11673182904275269,0.0909221076401686
323,0.040208719101743264,0.12020304278186397,0.08472427988019705
324,0.03868922561387178,0.11311137709192012,0.08099736600977907
325,0.0470275108494817,0.12623370185446606,0.08786124318452274
326,0.04596553445689575,0.11253836816099515,0.0873244720997885
327,0.06376956223927385,0.1282085349262655,0.1072325552972411
328,0.04493957672650315,0.12163675582707212,0.0853261368577663
329,0.039008733242547555,0.10703296520174181,0.07937043474301861
330,0.03960556531170536,0.11332711746704115,0.07951458570722768
331,0.041316566012219856,0.11176149455805881,0.08400060252670356
332,0.05787929308733207,0.12334964639178672,0.10173541843408654
333,0.040161359623109495,0.11606882022808794,0.0835267250787
334,0.038700968752283724,0.11287823228856458,0.08018889944157669
335,0.038371891694736905,0.11169874078916026,0.07993489476137562
336,0.038233478057805366,0.1131567488394517,0.08123920104031547
337,0.06026104033813057,0.1444838580274981,0.10161633462726925
338,0.05381795207740342,0.11534613145231287,0.09432040894212262
339,0.038418852000300124,0.11576707231377725,0.08040149275321226
340,0.07765049847920005,0.16883676716239987,0.12060683698709684
341,0.038001751269079675,0.11588450658905508,0.08307621553134295
342,0.03862740346641019,0.10933679421990115,0.08251117700414402
343,0.04345924082867199,0.1112099042684797,0.08811553481846289
344,0.048253155246084846,0.1291621288134001,0.09244441883946922
345,0.04668599078383236,0.13029093286204943,0.0905145903657268
346,0.0389666625269739,0.11496491563503339,0.08548703637107459
347,0.0760493555082008,0.17411944580769187,0.12101902584865896
348,0.04223915996070302,0.12582468040955563,0.08647195079417025
349,0.03963364918339844,0.1193499350657124,0.08496423114564404
350,0.04315035113019365,0.11589342372688634,0.0899824182116541
351,0.04002197469031893,0.11855842971273164,0.08398711968749513
352,0.038043439410813326,0.1162767443437958,0.08261260822938599
353,0.0417637070935032,0.11066189951963736,0.08471455089332212
354,0.03816398232761295,0.11178299161731048,0.08324859586209374
355,0.042445832498372076,0.12102859011014498,0.08554698576121167
356,0.038321405614996425,0.119386838881098,0.08369259277695307
357,0.05833111341864955,0.11900449015726906,0.10104324372573592
358,0.042204652822280454,0.11485101850324358,0.08695228267727728
359,0.08674458943732734,0.14239511470043958,0.12903879794273304
360,0.03779687151986092,0.11575832275493576,0.08148678347897508
361,0.04108586970945109,0.12190767822241316,0.08378401230930782
362,0.04180869976039728,0.1283995173593668,0.0863753408526097
363,0.03784991185791169,0.11369779871580601,0.08212489276835651
364,0.03709075533270376,0.11744790156313804,0.08210684324897932
365,0.06321868912244297,0.15161118157720443,0.10591296375488005
366,0.037525631962842254,0.11702078856340187,0.08426344432383853
367,0.04771769825033679,0.13296636436354486,0.09292802520782152
368,0.050540965113862704,0.1422699947069747,0.09694812717571445
369,0.04671745343957403,0.13519143971566314,0.09334134066827976
370,0.05460407423429059,0.12366597702208541,0.10133177570073855
371,0.03980411378578531,0.12067222858696937,0.08982809019462636
372,0.05148455659309049,0.1433468078647618,0.09761270242799212
373,0.0698361388489111,0.1638561593221722,0.11358339787150135
374,0.04295412385481297,0.11645007377206337,0.08988662249619118
375,0.05405625973431341,0.12739056656853445,0.10222049201266359
376,0.03825809204455633,0.11720115117181117,0.08414553943751929
377,0.03708728214204063,0.1218131767352731,0.08434207576428558
378,0.038102019497442546,0.11840018645236274,0.08364758875132665
379,0.03737354023631679,0.11645833122797868,0.08351144108099114
380,0.037542651428328876,0.1216120840764993,0.08482905551130536
381,0.039166687622419365,0.124668054038205,0.08569642956199405
382,0.03841722118667577,0.11512876156126821,0.08297435909021063
383,0.048594207673449935,0.11732649244807884,0.09211928112068304
384,0.06009869017956872,0.12362750064553113,0.10350978029997625
385,0.036896630150063676,0.11262272485661066,0.08135630593639305
386,0.037129274407752454,0.11593564036351982,0.08377152933668461
387,0.04578933942637531,0.11672874953854048,0.09211084832968962
388,0.055250267968708903,0.12332527170113627,0.10151958991305725
389,0.04917634566622807,0.1341604774807731,0.09295363640704692
390,0.04482300873184478,0.11494532736647155,0.09004959542364194
391,0.07756915693258615,0.1702148592574136,0.12058307503291811
392,0.039359506393064195,0.109413488404769,0.08332082098187274
393,0.06499144862088625,0.15581778439824587,0.10910392061704319
394,0.04681338934951022,0.13635498785486522,0.09458329055832812
395,0.036951738856049236,0.11345293522936034,0.0849769960163524
396,0.03724314033803175,0.11576886704820616,0.08517465928566402
397,0.036731803321391185,0.11682599724877914,0.08418310461436641
398,0.04259134519487095,0.13322332514291996,0.09114863396444059
399,0.05820644094043722,0.14540387904264607,0.10236442752492474
