,e_train,e_val,e_test
0,0.19682642974410883,0.27911556842704965,0.20944934612332156
1,0.40103156390562844,0.3568809998265193,0.41716159553492366
2,0.2408437942568952,0.3595979040566999,0.2525561846450015
3,0.2579508609927005,0.26313206168197384,0.2719726901534084
4,0.19290964279684222,0.26585107813986925,0.2047078529421941
5,0.20018800185784358,0.25496458952404394,0.21403310447608204
6,0.2165233211768862,0.33992875578414916,0.22805155452236864
7,0.1878585303075519,0.25767207119040714,0.2008097209737171
8,0.20244744403707318,0.3195943328378168,0.2151011536969403
9,0.2676349617014589,0.27851366172291586,0.28522549128715763
10,0.20283896699820894,0.33120593664413794,0.2162557954968522
11,0.1782786393075245,0.28922809098457486,0.19198197880592113
12,0.1720603121898378,0.267809981073657,0.18629216680435837
13,0.21089420880566392,0.25567444190110744,0.22758292315001433
14,0.21057523635961387,0.25639998377212636,0.2274592679447617
15,0.17013264483435553,0.261971390462016,0.18479205178784697
16,0.17187622809470474,0.25471106469975413,0.18683157862064978
17,0.2044808526499842,0.3387480899963328,0.21745192415560258
18,0.17803331890904983,0.29661288512021394,0.1916105733829923
19,0.15147250639552665,0.2835837762386648,0.16874472066085253
20,0.17582659363597147,0.32851682349693506,0.19207663894850696
21,0.14950554190389595,0.28059815474348654,0.16724386025744867
22,0.1434792629350757,0.2970235512123537,0.15705360134983304
23,0.0756942251414834,0.2173118824130578,0.10699243301784687
24,0.07579417838183378,0.1905704795737535,0.10307242869801927
25,0.12626433134960544,0.2714476148144456,0.1439565748679884
26,0.08924015324307047,0.19194965447503762,0.12877262390452898
27,0.07160355152449441,0.1839857104795864,0.10229265597284778
28,0.07696723020780803,0.19769502353867743,0.11427777819060492
29,0.07747067997105545,0.1922876395948875,0.11408478248852426
30,0.07460263457153739,0.1694324135640281,0.10404541903128028
31,0.0713077458918416,0.19091120734781825,0.10023747383273789
32,0.11320715556947768,0.2765995192156887,0.13522370169968748
33,0.08069517785677194,0.17976418408405548,0.11632591961537807
34,0.07161836036499505,0.1981063905969304,0.10646466992414176
35,0.07072189933196099,0.18388233595235498,0.09960417632867465
36,0.07057595314373635,0.18621790387834503,0.10023310638512001
37,0.07068381191813408,0.17698475743513442,0.10162925544808363
38,0.06645494541316764,0.1712745675823565,0.09671666209163549
39,0.06601611763063812,0.1781236865966111,0.09569152935213307
40,0.06580349706519145,0.18566642938839859,0.09641573273992075
41,0.07503254912228516,0.20666544825613584,0.101394351924532
42,0.08790546098293009,0.1696437834226902,0.12421761999260454
43,0.07772734272236996,0.16830046494012496,0.1129976780923961
44,0.06769468242242048,0.19123860139931895,0.09614455593929808
45,0.0864799172521554,0.20848691161814392,0.10946291845934254
46,0.06391042027656517,0.16483221349314892,0.0948604774198877
47,0.087701288282246,0.1679367987756333,0.12413062175082878
48,0.10121791060611142,0.23299248062548625,0.12277830596814185
49,0.06315120024763292,0.16890828347152945,0.093139081708207
50,0.08285442976471909,0.16733856053372245,0.11977275423517383
51,0.07255482180669623,0.19938839053689503,0.09921761870146892
52,0.08401371300322302,0.18792606866780825,0.12252794980564982
53,0.06501472629713632,0.15851740616855334,0.09643394829694435
54,0.06599838156523484,0.17598020549127405,0.09239055802291961
55,0.06444006047701203,0.1989443975192354,0.09522803469947343
56,0.08370776284876676,0.14947624013598967,0.11692520945203116
57,0.06548253093929561,0.19535806617286622,0.09513924514821134
58,0.05515664324886464,0.1458294941445622,0.0856341872480505
59,0.06857464371650114,0.19948971226715628,0.09788516316953114
60,0.06100407463998841,0.18338820329585656,0.09087219033240482
61,0.06170443375937652,0.1479335177181804,0.09625207418058784
62,0.06450289864371404,0.1502499102391657,0.10049495348904966
63,0.055519053733528605,0.13477356828877018,0.08521099193362053
64,0.05667915219441808,0.14424723707394438,0.08954851437202184
65,0.059753996307468915,0.18372961906269938,0.09058839121455481
66,0.057104464976921475,0.15586399966258313,0.0896521323978991
67,0.05351365377366342,0.14752117445410803,0.08545726138058835
68,0.058135114657734605,0.16415563116873144,0.08690603643891595
69,0.0525935484304348,0.14472886949885544,0.0819619159014383
70,0.08782066128841418,0.14170630902823025,0.12297017291298085
71,0.05659519236401134,0.140114603496398,0.08990637916147531
72,0.0626045754625881,0.14112619745040958,0.09672319187142533
73,0.05666922501975996,0.17206742184210175,0.08680179903842927
74,0.07641084791012057,0.20012856574008164,0.10284539398115447
75,0.05252830510009234,0.13684877160056547,0.08346884556836577
76,0.10141691136837715,0.17474735763756402,0.14179369178353216
77,0.052171690674651335,0.15554673981540307,0.08250211030588793
78,0.058359819102333135,0.1555437187020447,0.09301377746794653
79,0.0602203771332091,0.14237810842900253,0.09517149913688651
80,0.05821475601915723,0.1492889586503071,0.09386855506347183
81,0.06389567037046681,0.14567267729879654,0.09988502942079742
82,0.0707909215408512,0.1429974731852412,0.10624247779741858
83,0.059618352078010556,0.16961961243044033,0.08817145662762141
84,0.0509120598635511,0.14993266457655152,0.0822101402457118
85,0.06727747532297695,0.14039902596412915,0.10269041117338572
86,0.08373074011418469,0.21346000598111955,0.11062525257039402
