,e_train,e_test,e_penalty
0,0.01045975863390072,0.010418777748109306,6.091959586392852
1,0.008947403786481168,0.008680496110828212,6.755062080073896
2,0.011418252653588727,0.010783029762044405,7.424786783439425
3,0.008203788989296417,0.007696002920412277,8.088104753315498
4,0.0072034904597567265,0.00658868302514453,8.10144540342112
5,0.007347934648275565,0.006816769211736779,8.114684924713268
6,0.007121839263508374,0.0063794722518731055,8.54850820188851
7,0.007527106532186324,0.006948743307715447,8.56913392781344
8,0.010314356436866675,0.009255611644418845,8.633268841780817
9,0.006875646474536193,0.006107579476510545,8.635176249746964
10,0.006891678733120255,0.0061198223308271535,8.6577133109177
11,0.007449280892205485,0.006462354609228673,8.70563093425281
12,0.006637381788763596,0.005830270446662504,9.067367264850139
13,0.00757728552523114,0.006617967794084413,9.093435457646729
14,0.007209608363453965,0.00647533476562803,9.13286322682146
15,0.007709778987549799,0.007007844781900188,9.16306154780951
16,0.006676715689413233,0.005908418985836342,9.157391296699195
17,0.012175257556917915,0.011023156014987403,9.15322976697544
18,0.007585460570750985,0.006698290473448862,9.167645228948818
19,0.0069666079877062845,0.006245569752612505,9.176001534590792
20,0.006658449821721344,0.005774533041318421,9.219623244232844
21,0.009702325687433056,0.008626434799843924,9.27964950969555
22,0.006747457652533621,0.005937180961338927,9.30933363226587
23,0.006705691402122454,0.005852663461828327,9.324538935250818
24,0.008791724540080568,0.007755814360209267,9.337085312596233
25,0.0065449238131213994,0.0057223569924617175,9.333377055571386
26,0.006513089057922403,0.005731314417427139,9.345553424733513
27,0.006514677794704259,0.0057085356564938634,9.400175340503111
28,0.007130622244941727,0.006317496945252321,9.436496029393865
29,0.007398772614180143,0.006641159449451123,9.44650350509154
30,0.007091984688508366,0.006135663145684884,9.461268166092108
31,0.007173878306061707,0.006477959924856082,9.464435009547692
32,0.007034330968473904,0.00635130006959532,9.471113362083427
33,0.00651185462889607,0.005642013731670225,9.506997910580886
34,0.006545291745898913,0.005664279091922183,9.508151766400347
35,0.00648059497276616,0.0056381481158926,9.543864262014617
36,0.007333186996004574,0.006395194972245281,9.872764625457883
37,0.011156986049875684,0.010114728741218583,9.875479214780917
38,0.006667746502466236,0.005771550502655178,9.908821128836
39,0.008267040306641207,0.007602218675665404,9.936839619919725
40,0.006475531086391127,0.005625085256475246,9.960883290545299
41,0.006329997115296746,0.005517449989518819,9.96658153971521
42,0.008064310586874134,0.00745256377068839,9.991974774428362
43,0.006386877010163989,0.005651047213339933,10.004395839924747
44,0.007478214198369969,0.006603382958282371,10.031660396531404
45,0.008098474759076296,0.007179357019487143,10.035408295629667
46,0.006894514944147682,0.006189354859960231,10.07097884284489
47,0.006406229740462688,0.005697251820015225,10.085276744611793
48,0.006363619921189439,0.005695812569628517,10.093063864754463
49,0.0063048885105336,0.005577758384061476,10.094203815536044
50,0.00628404205206944,0.005458680414925616,10.302554724220615
51,0.006594484374932187,0.005864907310550257,10.301614298934238
52,0.007616153083481914,0.0066505427076665605,10.317471915779556
53,0.0062741852829422354,0.005565100521613081,10.309983880157418
54,0.006251965315764245,0.005522125942555199,10.340577955026234
55,0.006282888826739061,0.005561490773774833,10.322306284425103
56,0.006842020993714242,0.005993846609826633,10.340553903604452
57,0.006305831201510838,0.005464752951326112,10.374850094525518
58,0.006562736143555677,0.005933797399148701,10.53044881288837
59,0.0069141182377401005,0.00629815898056835,10.556916483542969
60,0.00753666011790759,0.006609328961026892,10.590701502838332
61,0.006150607112229276,0.005426365271211732,10.587454056948825
62,0.008819603140006786,0.008267702027042965,10.59317854739975
63,0.006166215164486835,0.005474491908550212,10.611111062220473
64,0.0062158994687832505,0.005548529546916726,10.642998708535359
65,0.006210672667761334,0.005587707905414628,10.657065420306646
66,0.006234111565208998,0.0057092642912941385,10.649120770974555
67,0.006205657602633065,0.00554824231446496,10.68002308025028
68,0.006308805076892781,0.005610921479197617,10.70881803919712
69,0.006184175060287462,0.005570548488003302,10.700128107123842
70,0.006284764762511694,0.005769629641120345,10.722219722726525
71,0.006706507021829853,0.006094343295771208,10.72176973364602
72,0.006381017014666515,0.005848115070553036,10.748172219865179
73,0.006711880927882811,0.005976855546388582,10.758038133451183
74,0.006117328006233823,0.005454597161392391,10.804560880599464
75,0.006277643869863423,0.005570811160169842,10.803745075605732
76,0.006755526559582056,0.006217851471143576,10.817811751641056
77,0.006100289107674064,0.005441537257941421,10.816089890242209
78,0.006143004134188755,0.00546762454535433,10.836463107718645
79,0.006228399354596924,0.005609559589373588,10.855792599497724
80,0.007079905577070021,0.006571860003832791,10.856920226663215
81,0.0069801822816241066,0.00654599738432444,10.856656551471495
82,0.006455782888870933,0.005909566287327539,10.885906162325401
83,0.006631820601203659,0.0059887003762585395,10.875000912121696
84,0.006106963895562793,0.005549235314634625,10.875856592377144
85,0.006177694838733973,0.005480809713803197,10.93367205228881
86,0.006090179480481657,0.0054186021441441565,10.928700268676906
87,0.006127077109278023,0.005392788574634777,10.948965904246435
88,0.006222643741775306,0.005523236585170121,10.938048677447988
89,0.0070154898718052475,0.0062750618197821495,10.944898458601312
90,0.006292666392158209,0.0056543146528072906,10.96337139686464
91,0.006256885864388313,0.005700951880674305,10.983744085042334
92,0.006142303900169811,0.005576851950127812,11.102842091950198
93,0.006854000929278449,0.006259459397008727,11.100134705623391
94,0.006035675792954776,0.005461232598594777,11.10091087635871
95,0.006199024317315559,0.005543984265939543,11.140608930621031
96,0.006382434621327491,0.005881282175298841,11.126048571476186
97,0.007399370363397129,0.006855876644425268,11.170011206718787
98,0.006374356463227509,0.005882128499645569,11.147347943437916
99,0.007848417870298293,0.007425643859680073,11.166155729145206
100,0.006023000764840843,0.005453269245437105,11.192304966901807
101,0.006014835376767002,0.005470920022853489,11.197783170800841
102,0.007279062775726357,0.006824915049545671,11.230733018481121
103,0.006246160880102384,0.005743532429108904,11.208411648948948
104,0.0060547531161120795,0.005437651157850103,11.222578191167974
105,0.007528447044839876,0.007119359718675781,11.232328071072189
106,0.006027145649683543,0.005605126316708523,11.22665931972606
107,0.006458517967210803,0.0060255923937507635,11.262130158326238
108,0.006053045360372615,0.005546951339020624,11.282901144544017
109,0.007136038716901312,0.006455472690705653,11.309721392177842
110,0.006145353561234897,0.005608966722313838,11.315877104183276
111,0.008691193770452061,0.007951950144890968,11.339267307570346
112,0.007866790032676126,0.007484234356139043,11.340529708849576
113,0.006216831298671615,0.005670672446271716,11.341440108061326
114,0.006023208525751911,0.005517559128032998,11.358622441373074
115,0.006022471692091659,0.005450366427081315,11.37483734965492
116,0.006363221485987751,0.005852412621820145,11.375120619422189
117,0.006347557206498194,0.005840567064779405,11.382569618356467
118,0.0064553514953060165,0.005919837500020936,11.401658244635941
119,0.007217968395722912,0.006738504608247679,11.421513468763418
120,0.005995416647834595,0.005439976636502724,11.436741364097742
121,0.006049341589188599,0.005441365178071906,11.439089485365788
122,0.00603437987009504,0.005510862150222394,11.459116415564726
123,0.00657664471378554,0.00618689270244912,11.418739587358248
124,0.005987955444427944,0.005437552681651572,11.468425287834238
125,0.007015321321226091,0.006599908071024184,11.460648771100189
126,0.005973633652194134,0.005447393065031774,11.486399250437122
127,0.007019250780299287,0.006618715092883614,11.486736732598725
128,0.006722351444855211,0.006193960973695501,11.475891497098257
129,0.006560716691357297,0.006032255746805506,11.512764026167613
130,0.0067367002208319135,0.00631930333604027,11.538933877742169
131,0.006094039626156211,0.0055213448982699646,11.548437090439378
132,0.006164354111339208,0.005592685420400277,11.569571416916949
133,0.005998473502722865,0.005530451493638014,11.584028690921453
134,0.005981271860409421,0.005493572775505098,11.579463564282477
135,0.006254989016772402,0.0056703322135684,11.584239997265449
136,0.007376776565186158,0.006754463209701713,11.589116228706319
137,0.006233139497735856,0.005657583285288918,11.581233437775293
138,0.0059685371388250785,0.0054641115395108525,11.602756049974143
139,0.007184149756639961,0.006762994973755608,11.610857092852697
140,0.006748431539225848,0.006321918480981865,11.641204118719791
141,0.006435032367864462,0.005731727026658815,11.685988165031773
142,0.006540549486881712,0.0059442760071323425,11.654528822366672
143,0.005977143424990684,0.005465826961631311,11.664320851301163
144,0.005942798721986082,0.0054872028559217,11.664221261493125
145,0.006050242283497017,0.005592313353347386,11.67753495565877
146,0.005949964291957489,0.005536412231484664,11.694760018129763
147,0.007342447200391823,0.006726708344184106,11.709255260374206
148,0.005985101353373625,0.005549904551502689,11.6848892966633
149,0.007480936271634637,0.006928293713999209,11.699474669623426
150,0.006593441911426261,0.006239158749180203,11.715494005557836
151,0.005935607958883528,0.005527676294939928,11.728126382559092
152,0.006593647304669542,0.006314066543235291,11.739436051845324
153,0.007990052337647035,0.0074948157671068764,11.756941079077329
154,0.00618681837764794,0.005717234405117907,11.786752246085634
155,0.006184744746743614,0.005761852477622854,11.775836806199436
156,0.006369657109957315,0.006105868034217541,11.7901117635105
157,0.006334041673286444,0.006033757242052786,11.810232109844641
158,0.006311700646399816,0.005912326209377741,11.824785404519524
159,0.006582209817849017,0.006283216516340847,11.851254047597896
160,0.005939889800959064,0.00553534213806242,11.854723234163515
161,0.006204529421660349,0.0057646161917064755,11.874506301768207
162,0.006243223223545953,0.005901402278150006,12.00555751791168
163,0.00598526651936301,0.005641420961749205,11.992691696601927
164,0.006172184076723453,0.005792452857809331,11.995396655386088
165,0.0059611042444321655,0.005624571549131351,12.003157087830967
166,0.0061714460048373065,0.005851632282046661,12.014586442237427
167,0.006899006088863392,0.006635938563055344,12.008484141784777
168,0.008022834890823938,0.007795796375101073,12.013877475916424
169,0.006907351445200326,0.006500264795342776,12.032301408494249
170,0.009488389301389193,0.009026069330976844,12.056706131521056
171,0.0059211699351093714,0.0055264929536545365,12.077169188692617
172,0.009170017345812381,0.008615619455792275,12.101643018003609
173,0.0059417294426590125,0.005633183123518284,12.113703839333244
174,0.005883066453778047,0.005526924273968235,12.142907267026722
175,0.009646378759006174,0.009097406856797078,12.143952518152386
176,0.00589903951178605,0.005586981378890794,12.149577505057863
177,0.005987871490711716,0.005728143741998778,12.135969629457229
178,0.005887846862169374,0.005573526509786703,12.17356824740871
179,0.00587627776884488,0.0055249957957838845,12.183688643551914
180,0.006375539132521038,0.006178872383146676,12.1391422235509
181,0.005978671826658488,0.005678071161727003,12.140680243704722
182,0.006366838027779718,0.006092174379841378,12.253755340391582
183,0.006743421103451917,0.006245590555322903,12.28834068547355
184,0.005918117040485781,0.0055378471881896195,12.303825063118701
185,0.005868913135921154,0.0054834524898296835,12.316094160308266
186,0.005937556312005836,0.005541836495937806,12.332372018100225
187,0.006721989629841996,0.00629257215256878,12.341472736605295
188,0.006857752702664165,0.006665441366416241,12.30692861840759
189,0.006031906325578405,0.005770110220248732,12.330442131064782
190,0.006448198404572906,0.006078899953683007,12.359394872220443
191,0.005879539075857106,0.005566878109524794,12.348392779884145
192,0.006439595678999771,0.0060794791708149686,12.36420228040666
193,0.006208734548312172,0.005874227183128862,12.365600398510136
194,0.006131349459003174,0.0058391817002218915,12.380030428584664
195,0.005870566813032239,0.005658028108866526,12.394808041827874
196,0.006333498148873409,0.006024995679966625,12.403229569843104
197,0.007166107730630647,0.006983309523536568,12.409152650812914
198,0.005844128478132356,0.005484361536225448,12.423478022413091
199,0.005855316741484251,0.005549035210666651,12.422032880815554
200,0.005911676875841083,0.005624962592034169,12.435712853431554
201,0.008428739473014259,0.008309942154377517,12.434148696081117
202,0.006035905727422732,0.005737254704897011,12.46143086481387
203,0.005839062590732557,0.005569598591602714,12.468414351602789
