,e_train,e_test,e_penalty
0,0.044950968329555634,0.03886205959796952,0.0006558696398489168
1,0.05611567392016617,0.047264647678181164,0.0035507894992477932
2,0.04550779681150006,0.0437606916979079,0.0007938160653770801
3,0.04991600673123278,0.04945358186656237,0.0019213739182890525
4,0.04800543405838268,0.04090354006787754,0.0014534939144659259
5,0.048539465247853304,0.041292972284324735,0.0015211944098715174
6,0.04261175518386784,0.03909872101146935,5.8295693834401144e-05
7,0.04248094149886456,0.038249239678404816,2.4796761603442954e-05
8,0.042541956615542977,0.038896287217144936,3.7143598059232766e-05
9,0.04252336788584036,0.038833794441931635,3.085286219595319e-05
10,0.04497086378672418,0.038873573019901714,0.0006509348422406494
11,0.04259612048831902,0.03808076355806407,4.667546759013218e-05
12,0.04493977942702216,0.03885562422294207,0.0006166554195588978
13,0.042511114110107495,0.03878954507130575,2.5761855768949925e-05
14,0.05029438431665279,0.04261314352396524,0.0019986408601368024
15,0.049611702204661386,0.04209307345639701,0.0017672275207481789
16,0.04430384008483221,0.04205068596791332,0.0004751282442599627
17,0.04540225456622667,0.03913475583661419,0.0008160527343450436
18,0.04491013107459138,0.04292782640538675,0.0005576378227346152
19,0.042962545559019266,0.03986404797337826,9.630669064812755e-05
20,0.04480695163262476,0.03877863365225795,0.0007257470697110014
21,0.04255181293727266,0.038121011776557294,5.749996578945016e-05
22,0.04642104112284693,0.03979492995589571,0.0011205729880684036
23,0.04421933431150432,0.041924903310234074,0.0004430305256032563
24,0.04266748620222298,0.03924018869613012,4.9538878777531286e-05
25,0.043520031507647626,0.0408388877617821,0.0002718132731200647
26,0.04916493363279605,0.04175716723401003,0.0017887371455754743
27,0.042472577642289816,0.038279374610606764,1.9705676657299154e-05
28,0.04657778978519394,0.04520041045911382,0.0009704182061152186
29,0.04478154484119415,0.04274478927309935,0.0005592299180043615
30,0.04512245129173744,0.03896391058907234,0.0007494154487061483
31,0.04311598948172509,0.04014888138547571,0.00016426034091391868
32,0.04582504714998017,0.039402012704485366,0.000952573313570547
33,0.05249749234475086,0.05260623394760585,0.002514967216771416
34,0.044344857555151676,0.03852384848004814,0.0004647605045969885
35,0.04276266175927118,0.03945793711306831,8.536667624506848e-05
36,0.04313163315264905,0.03803164128342295,0.00018129873902807247
37,0.04488130222733601,0.03882148275632906,0.0006649522259251837
38,0.043770774751157975,0.04123958074139294,0.00035243630029069316
39,0.042703691539839765,0.039324810037247186,8.712935571042546e-05
40,0.04289470494004365,0.0397312813051631,0.00012839757123169255
41,0.04353308820067672,0.040860322988245726,0.00026132144560313703
42,0.042553471292211126,0.03811940240192475,4.340505624280857e-05
43,0.04706837547193645,0.045844292349361354,0.0011402955262086426
44,0.051298771331946214,0.05115237368295225,0.0023858461481579118
45,0.04748720784735463,0.04053243636843934,0.001251389341698456
46,0.04291444740817414,0.03800412222027951,0.00015923880972219578
47,0.04360539744896235,0.0381791160831259,0.0003087995996732813
48,0.042520229618741835,0.03882302829919571,2.244593517262472e-05
49,0.04278168752163009,0.039499212060293956,7.491708493409723e-05
50,0.04679464383000254,0.04004892727154,0.0011396577927001736
51,0.04576837221830862,0.03936593619498258,0.0009039992090578884
52,0.04297354649670264,0.039884926027287985,0.00013011660055739155
53,0.042568524499376155,0.03897806489043898,5.1857180147339146e-05
54,0.04253368610959792,0.038143598070498025,2.904922913590881e-05
55,0.04370115555790001,0.03821758645258791,0.00031110488089845925
56,0.0492029232463126,0.048565883166647936,0.0017860639211605199
